User_ID,Position,Experience_Level,Expertise,Primary_Language,Secondary_Languages,Gender,Industry,Education,Years_of_Experience,Availability,Location,Mentoring_Preferences,Communication_Methods
Mentee_142,Quality Assurance Engineer,Mid,"['Regression Testing', 'Manual Testing', 'Performance Testing']",None,"['Java', 'JavaScript', 'C#']",Female,Cybersecurity,Masters,5,Freelance,Floresburgh,Technical Skills,Email
Mentee_143,Systems Architect,Entry,"['API Design', 'Cloud Solutions', 'Enterprise Architecture']",C#,"['Ruby', 'Python', 'JavaScript']",Female,Energy,Bachelors,1,Full-time,Smithborough,Technical Skills,Video Calls
Mentee_144,Robotics Engineer,Entry,"['Sensors', 'Control Systems', 'Robot Kinematics']",Python,"['Rust', 'C++', 'Java']",Female,Transportation,Masters,1,Part-time,New Annton,Career Guidance,Chat
Mentee_145,Technical Support Specialist,Junior,['Remote Support'],None,[],Non-binary,Cloud Computing,PhD,2,Full-time,Ayalaland,Project Collaboration,Chat
Mentee_146,IoT Developer,Mid,"['Cloud Computing', 'Embedded Systems']",Python,"['JavaScript', 'C++', 'Java']",Prefer not to say,Enterprise Software,PhD,4,Freelance,East Laurabury,Project Collaboration,Email
Mentee_147,Full-Stack Developer,Mid,['Angular'],Python,"['TypeScript', 'CSS', 'HTML']",Female,Energy,PhD,5,Full-time,Lake Autumn,Project Collaboration,Video Calls
Mentee_148,Data Analyst,Junior,['Data Mining'],SQL,"['R', 'Excel', 'Tableau']",Non-binary,Telecommunications,High School,3,Full-time,New Jessica,Project Collaboration,Chat
Mentee_149,IT Project Manager,Mid,['Agile Methodologies'],None,[],Prefer not to say,Automotive,High School,7,Full-time,Debrafort,Career Guidance,Chat
Mentee_150,AR/VR Developer,Junior,"['Simulation', 'Virtual Reality', '3D Modeling']",C++,"['JavaScript', 'HTML5', 'Unity']",Male,Telecommunications,Masters,2,Full-time,Robertsfurt,Technical Skills,Email
Mentee_151,Digital Marketing Specialist,Mid,"['PPC Advertising', 'Social Media Marketing']",None,"['HTML', 'JavaScript', 'Python']",Prefer not to say,Government,PhD,5,Freelance,Ramirezhaven,Project Collaboration,Email
Mentee_152,ERP Consultant,Mid,"['User Training', 'Change Management', 'Data Migration']",None,"['PHP', 'SQL', 'Python']",Female,Gaming,PhD,5,Part-time,Andrewfurt,Technical Skills,Email
Mentee_153,Digital Marketing Specialist,Junior,"['Email Marketing', 'PPC Advertising', 'Social Media Marketing']",None,"['JavaScript', 'Python', 'HTML']",Male,Manufacturing,PhD,3,Full-time,Jennifertown,Technical Skills,Video Calls
Mentee_154,Back-End Developer,Entry,['Django'],Python,"['SQL', 'C#', 'Go']",Male,Cloud Computing,High School,1,Freelance,Lake Crystalberg,Career Guidance,Video Calls
Mentee_155,IT Consultant,Mid,"['Business Analysis', 'Change Management', 'IT Governance']",None,[],Female,Manufacturing,Bachelors,7,Full-time,Daltonton,Project Collaboration,Video Calls
Mentee_156,Data Analyst,Mid,"['Statistical Analysis', 'Data Visualization']",SQL,"['R', 'JavaScript', 'Power BI']",Male,Cybersecurity,Masters,4,Part-time,North Joseph,Career Guidance,Chat
Mentee_157,Artificial Intelligence Engineer,Mid,"['Deep Learning', 'Computer Vision', 'Neural Networks']",R,"['Java', 'Scala', 'C++']",Male,Transportation,Bachelors,7,Part-time,Smithfort,Technical Skills,Email
Mentee_158,ERP Consultant,Entry,"['ERP Implementation', 'Change Management']",None,"['Java', 'C#', 'PHP']",Male,Enterprise Software,PhD,0,Part-time,New Melvinstad,Project Collaboration,Video Calls
Mentee_159,Data Analyst,Entry,"['Reporting', 'Statistical Analysis']",SQL,"['Power BI', 'R', 'Excel']",Male,Automotive,Bachelors,0,Full-time,Lorifort,Technical Skills,Email
Mentee_160,Quality Assurance Engineer,Mid,"['Performance Testing', 'Manual Testing']",None,"['Python', 'Ruby', 'JavaScript']",Prefer not to say,Data Science,Bachelors,4,Freelance,Bretthaven,Project Collaboration,Video Calls
Mentee_161,System Administrator,Junior,"['Windows Administration', 'Networking']",Python,"['PowerShell', 'Ruby', 'Perl']",Non-binary,Cybersecurity,Bachelors,3,Full-time,Lisaburgh,Project Collaboration,Video Calls
Mentee_162,Mobile Developer,Mid,"['Xamarin', 'Flutter']",Kotlin,"['Dart', 'Objective-C', 'C#']",Male,Automotive,Bachelors,6,Freelance,Ayalaland,Project Collaboration,Chat
Mentee_163,Robotics Engineer,Junior,['Embedded Systems'],Python,"['MATLAB', 'JavaScript', 'Java']",Male,Cybersecurity,High School,2,Part-time,Lake Hannahtown,Career Guidance,Video Calls
Mentee_164,ERP Consultant,Junior,"['Data Migration', 'User Training']",None,"['PHP', 'C#', 'SQL']",Prefer not to say,Government,PhD,3,Part-time,Daltonton,Project Collaboration,Video Calls
Mentee_165,ERP Consultant,Mid,"['ERP Implementation', 'Business Process Reengineering', 'User Training']",None,"['C#', 'PHP', 'Python']",Prefer not to say,Automotive,High School,4,Full-time,Andrewfurt,Technical Skills,Email
Mentee_166,Game Developer,Mid,"['Unreal Engine', 'Graphics Programming']",C#,"['HTML5', 'Swift', 'JavaScript']",Non-binary,Cybersecurity,High School,6,Part-time,West Samanthaport,Career Guidance,Email
Mentee_167,Back-End Developer,Mid,"['Django', 'Express.js', 'Flask']",Java,"['Perl', 'PHP', 'C#']",Female,Manufacturing,Masters,4,Full-time,Smithfort,Technical Skills,Video Calls
Mentee_168,Data Engineer,Junior,['Hadoop'],SQL,"['R', 'Java', 'Go']",Prefer not to say,Data Science,High School,2,Part-time,Robertshire,Project Collaboration,Email
Mentee_169,Database Administrator,Entry,"['Database Design', 'Backup and Recovery']",SQL,"['MySQL', 'SQLite', 'PostgreSQL']",Non-binary,Automotive,Masters,0,Full-time,Lake Hannahtown,Technical Skills,Video Calls
Mentee_170,Full-Stack Developer,Junior,"['Node.js', 'React', 'Django']",JavaScript,"['GraphQL', 'SQL', 'HTML']",Non-binary,Web Development,Bachelors,3,Full-time,East Angelafort,Project Collaboration,Email
Mentee_171,Robotics Engineer,Entry,"['Machine Learning', 'Control Systems', 'Sensors']",Python,"['Rust', 'MATLAB', 'JavaScript']",Male,Manufacturing,PhD,1,Part-time,North Kennethfort,Career Guidance,Video Calls
Mentee_172,Full-Stack Developer,Entry,"['Vue.js', 'React', 'Angular']",JavaScript,"['GraphQL', 'HTML', 'TypeScript']",Female,Cybersecurity,Masters,0,Full-time,Jasonmouth,Career Guidance,Video Calls
Mentee_173,Data Scientist,Junior,"['TensorFlow', 'Machine Learning', 'Pandas']",R,"['Scala', 'SQL', 'JavaScript']",Non-binary,Cloud Computing,High School,2,Full-time,Rachelmouth,Technical Skills,Chat
Mentee_174,ERP Consultant,Entry,"['Business Process Reengineering', 'User Training']",None,"['C#', 'Java', 'PHP']",Non-binary,Enterprise Software,Masters,0,Part-time,New Wyatt,Career Guidance,Video Calls
Mentee_175,Blockchain Developer,Entry,['Smart Contracts'],JavaScript,"['Rust', 'Go', 'Python']",Male,Gaming,Masters,0,Full-time,South Edward,Project Collaboration,Chat
Mentee_176,UI/UX Researcher,Entry,"['User Personas', 'Usability Testing', 'A/B Testing']",None,[],Prefer not to say,Gaming,High School,0,Part-time,South Kimberly,Project Collaboration,Video Calls
Mentee_177,Database Administrator,Junior,"['Data Migration', 'Database Design']",SQL,"['Oracle', 'MySQL', 'SQLite']",Non-binary,Automotive,Masters,2,Part-time,Martinezville,Technical Skills,Email
Mentee_178,Business Analyst,Mid,"['Business Intelligence', 'Data Analysis']",Python,"['R', 'C#', 'JavaScript']",Non-binary,Telecommunications,Bachelors,5,Freelance,Georgeside,Technical Skills,Chat
Mentee_179,Web Designer,Junior,"['UI/UX Design', 'Wireframing', 'Responsive Design']",HTML,"['Ruby', 'Python', 'JavaScript']",Non-binary,Cybersecurity,Masters,3,Part-time,Lake Charlesburgh,Project Collaboration,Chat
Mentee_180,Network Engineer,Entry,"['Routing Protocols', 'Network Configuration', 'Network Security']",None,[],Prefer not to say,Web Development,Masters,1,Full-time,New Patricia,Career Guidance,Email
Mentee_181,Data Engineer,Mid,"['Kafka', 'Apache Spark', 'Big Data Technologies']",SQL,"['Scala', 'Go', 'C++']",Prefer not to say,Manufacturing,PhD,5,Part-time,South Patrick,Career Guidance,Email
Mentee_182,IT Consultant,Entry,"['Change Management', 'Risk Management', 'Business Analysis']",None,[],Non-binary,Biotechnology,PhD,1,Full-time,Alejandroport,Project Collaboration,Email
Mentee_183,System Administrator,Mid,"['Backup Solutions', 'Windows Administration']",Bash,"['Perl', 'Ruby', 'Java']",Non-binary,Gaming,PhD,5,Full-time,Garciaside,Project Collaboration,Email
Mentee_184,Cryptography Engineer,Entry,"['Secure Communication', 'Blockchain', 'Encryption Algorithms']",C,"['C++', 'Rust', 'Go']",Prefer not to say,Biotechnology,Masters,0,Part-time,South Amandaside,Career Guidance,Video Calls
Mentee_185,Web Designer,Junior,"['Wireframing', 'Responsive Design']",HTML,"['PHP', 'TypeScript', 'Ruby']",Non-binary,Biotechnology,Bachelors,2,Full-time,North Kennethfort,Career Guidance,Video Calls
Mentee_186,Cryptography Engineer,Junior,['Secure Communication'],Python,"['Go', 'Swift', 'C++']",Female,Manufacturing,Bachelors,3,Freelance,Thomasville,Career Guidance,Email
Mentee_187,Cloud Engineer,Junior,"['Serverless Architecture', 'CloudFormation', 'Azure']",Java,"['PHP', 'Scala', 'Rust']",Non-binary,Manufacturing,High School,3,Full-time,East Andrew,Career Guidance,Chat
Mentee_188,Cryptography Engineer,Mid,"['Security Protocols', 'Blockchain', 'Key Management']",Python,"['Swift', 'Rust', 'Go']",Male,Gaming,PhD,6,Part-time,North Kennethfort,Technical Skills,Chat
Mentee_189,Cybersecurity Specialist,Entry,"['Cryptography', 'Network Security', 'Incident Response']",C++,"['Perl', 'Java', 'Go']",Male,Telecommunications,PhD,1,Part-time,Nortonfurt,Project Collaboration,Video Calls
Mentee_190,Data Analyst,Entry,"['Dashboard Creation', 'Data Mining', 'Statistical Analysis']",SQL,"['Power BI', 'R', 'Tableau']",Non-binary,Energy,High School,0,Freelance,Nguyenview,Career Guidance,Email
Mentee_191,UI/UX Researcher,Junior,"['Usability Testing', 'A/B Testing']",None,[],Non-binary,Automotive,Bachelors,2,Part-time,Alejandroport,Project Collaboration,Chat
Mentee_192,Back-End Developer,Mid,['Flask'],Java,"['Go', 'Perl', 'C#']",Male,Gaming,High School,6,Freelance,North Nicholasfurt,Technical Skills,Video Calls
Mentee_193,Digital Marketing Specialist,Entry,"['Content Marketing', 'Email Marketing', 'Analytics']",None,"['JavaScript', 'Python', 'SQL']",Prefer not to say,Web Development,Masters,0,Part-time,New Wyatt,Project Collaboration,Email
Mentee_194,Business Analyst,Mid,['Stakeholder Management'],Python,"['R', 'JavaScript', 'PHP']",Male,Cybersecurity,High School,5,Full-time,Ramirezhaven,Project Collaboration,Email
Mentee_195,Network Engineer,Mid,"['VPN', 'Network Configuration', 'Network Security']",None,[],Female,Automotive,Masters,7,Full-time,Lake Charlesburgh,Career Guidance,Video Calls
Mentee_196,Robotics Engineer,Entry,"['Robot Kinematics', 'Machine Learning', 'Control Systems']",Python,"['Java', 'Rust', 'JavaScript']",Female,Energy,PhD,0,Full-time,Hardinburgh,Technical Skills,Chat
Mentee_197,AR/VR Content Creator,Mid,"['User Experience', 'Simulation']",C++,"['HTML5', 'Java', 'Python']",Non-binary,Energy,Bachelors,6,Freelance,Richardsonchester,Career Guidance,Chat
Mentee_198,E-commerce Specialist,Entry,"['User Experience Design', 'Payment Gateway Integration', 'Content Management']",CSS,"['Ruby', 'PHP', 'JavaScript']",Female,Cybersecurity,Bachelors,1,Full-time,Port Melanie,Project Collaboration,Email
Mentee_199,Systems Architect,Junior,"['Microservices', 'API Design']",Java,"['JavaScript', 'Ruby', 'Go']",Male,Retail,PhD,3,Full-time,North Annaville,Technical Skills,Chat
Mentee_200,Game Designer,Entry,"['Gameplay Mechanics', 'Storyboarding']",None,"['JavaScript', 'Python', 'C#']",Female,Manufacturing,PhD,0,Full-time,Jesusfurt,Technical Skills,Chat
Mentee_201,Data Engineer,Entry,"['Hadoop', 'Apache Spark', 'Kafka']",Python,"['C++', 'R', 'Java']",Non-binary,Telecommunications,High School,0,Freelance,Lake Gregorymouth,Project Collaboration,Video Calls
Mentee_202,AR/VR Developer,Entry,"['Game Development', 'Simulation', 'Augmented Reality']",C++,"['JavaScript', 'CSS', 'Python']",Prefer not to say,Automotive,PhD,0,Full-time,Lake Cameronchester,Career Guidance,Video Calls
Mentee_203,DevOps Engineer,Junior,"['Kubernetes', 'Docker']",Python,"['PowerShell', 'Ruby', 'Groovy']",Male,Automotive,PhD,3,Part-time,Lake Thomas,Career Guidance,Email
Mentee_204,Data Analyst,Junior,"['Data Visualization', 'Reporting']",SQL,"['Tableau', 'Excel', 'Power BI']",Female,Media,Bachelors,2,Part-time,Charleshaven,Career Guidance,Email
Mentee_205,Blockchain Developer,Junior,"['Smart Contracts', 'Decentralized Applications', 'Blockchain Architecture']",JavaScript,"['C++', 'Go', 'Rust']",Male,Cloud Computing,Masters,2,Freelance,Perezville,Career Guidance,Email
Mentee_206,Back-End Developer,Mid,['Django'],Ruby,"['PHP', 'Go', 'SQL']",Male,Government,Bachelors,6,Full-time,Rosalesfort,Career Guidance,Video Calls
Mentee_207,Blockchain Developer,Mid,"['Blockchain Architecture', 'Smart Contracts', 'Cryptography']",Solidity,"['Java', 'Rust', 'Python']",Prefer not to say,Retail,PhD,7,Full-time,East Andrew,Project Collaboration,Email
Mentee_208,UI/UX Researcher,Mid,"['User Research', 'A/B Testing']",None,[],Prefer not to say,Biotechnology,High School,4,Part-time,Lorifort,Career Guidance,Chat
Mentee_209,Technical Writer,Mid,"['User Guides', 'Documentation', 'Technical Manuals']",None,[],Non-binary,Data Science,PhD,6,Freelance,Jamesport,Technical Skills,Email
Mentee_210,Technical Support Specialist,Junior,"['Troubleshooting', 'Customer Service']",None,[],Non-binary,Manufacturing,High School,2,Part-time,New Andrewtown,Technical Skills,Email
Mentee_211,Machine Learning Engineer,Mid,"['TensorFlow', 'Scikit-learn']",R,"['Java', 'Swift', 'Julia']",Female,Manufacturing,Bachelors,4,Part-time,Ramirezhaven,Project Collaboration,Chat
Mentee_212,Technical Writer,Junior,"['Content Management', 'API Documentation', 'Documentation']",None,[],Non-binary,Manufacturing,High School,3,Freelance,Lake Crystalberg,Project Collaboration,Video Calls
Mentee_213,Blockchain Developer,Mid,['Consensus Algorithms'],JavaScript,"['Java', 'C++', 'Go']",Non-binary,Transportation,PhD,4,Part-time,Amandashire,Career Guidance,Email
Mentee_214,Network Engineer,Junior,"['Network Security', 'VPN']",None,[],Prefer not to say,Biotechnology,Masters,2,Part-time,Smithmouth,Technical Skills,Video Calls
Mentee_215,Data Engineer,Junior,"['ETL Processes', 'Apache Spark']",Python,"['Scala', 'Java', 'R']",Male,Cybersecurity,PhD,3,Full-time,North Annaville,Career Guidance,Chat
Mentee_216,Network Engineer,Entry,"['Network Security', 'Network Configuration']",None,[],Male,Telecommunications,PhD,0,Freelance,Barnesfort,Career Guidance,Email
Mentee_217,Full-Stack Developer,Mid,"['Django', 'Angular', 'Vue.js']",Python,"['TypeScript', 'HTML', 'SQL']",Non-binary,Telecommunications,Bachelors,6,Part-time,West Samanthaport,Technical Skills,Email
Mentee_218,DevOps Engineer,Junior,['Kubernetes'],Python,"['Groovy', 'PowerShell', 'Bash']",Female,Retail,Masters,3,Freelance,West Jacob,Career Guidance,Email
Mentee_219,IoT Developer,Mid,"['Sensor Integration', 'Embedded Systems']",Python,"['C++', 'Java', 'JavaScript']",Prefer not to say,Manufacturing,Masters,4,Freelance,West Christinamouth,Technical Skills,Email
Mentee_220,Quality Assurance Engineer,Mid,"['Performance Testing', 'Test Planning', 'Manual Testing']",None,"['Python', 'C#', 'Java']",Male,Automotive,Bachelors,5,Part-time,New Melvinstad,Project Collaboration,Chat
Mentee_221,Data Scientist,Junior,"['NumPy', 'Machine Learning']",Python,"['Julia', 'JavaScript', 'SQL']",Female,Energy,PhD,2,Part-time,Georgeside,Career Guidance,Email
Mentee_222,Front-End Developer,Junior,"['Vue.js', 'Angular', 'React']",JavaScript,"['Sass', 'CSS', 'Less']",Male,Government,High School,3,Freelance,Rachelmouth,Project Collaboration,Video Calls
Mentee_223,Full-Stack Developer,Junior,"['Node.js', 'Angular']",JavaScript,"['TypeScript', 'SQL', 'CSS']",Male,Cybersecurity,High School,2,Freelance,Rosalesfort,Career Guidance,Video Calls
Mentee_224,UI/UX Researcher,Mid,"['Customer Journey Mapping', 'A/B Testing']",None,[],Male,Automotive,Bachelors,7,Part-time,Bretthaven,Project Collaboration,Video Calls
Mentee_225,Quality Assurance Engineer,Mid,"['Manual Testing', 'Test Planning', 'Regression Testing']",None,"['C#', 'Ruby', 'Python']",Prefer not to say,Web Development,PhD,7,Full-time,Nguyenview,Project Collaboration,Chat
Mentee_226,Data Analyst,Entry,"['Data Visualization', 'Data Mining', 'Statistical Analysis']",SQL,"['Tableau', 'JavaScript', 'R']",Male,Retail,PhD,0,Full-time,Griffithmouth,Technical Skills,Chat
Mentee_227,UI/UX Researcher,Entry,"['Usability Testing', 'A/B Testing']",None,[],Non-binary,Gaming,PhD,0,Freelance,North Kennethfort,Project Collaboration,Chat
Mentee_228,SEO Specialist,Mid,"['Analytics', 'Off-Page SEO', 'Content Strategy']",None,"['Python', 'HTML', 'JavaScript']",Female,Mobile Development,High School,5,Freelance,East Richard,Career Guidance,Email
Mentee_229,Full-Stack Developer,Mid,"['Angular', 'Django']",Python,"['SQL', 'CSS', 'HTML']",Non-binary,Manufacturing,Masters,6,Part-time,New Nancyport,Career Guidance,Video Calls
Mentee_230,Digital Marketing Specialist,Junior,"['PPC Advertising', 'Social Media Marketing']",None,"['CSS', 'JavaScript', 'HTML']",Male,Manufacturing,PhD,2,Part-time,Lorifort,Technical Skills,Email
Mentee_231,Data Engineer,Entry,"['ETL Processes', 'Apache Spark', 'Big Data Technologies']",Python,"['Scala', 'R', 'C++']",Male,Cybersecurity,High School,0,Part-time,North Nicholasfurt,Technical Skills,Email
Mentee_232,Robotics Engineer,Junior,"['Robot Kinematics', 'Control Systems', 'Machine Learning']",C,"['Rust', 'MATLAB', 'Java']",Prefer not to say,Data Science,High School,2,Part-time,East Angelafort,Technical Skills,Email
Mentee_233,Data Engineer,Entry,"['Hadoop', 'Kafka', 'ETL Processes']",SQL,"['Go', 'Scala', 'Java']",Prefer not to say,Energy,Bachelors,1,Part-time,Port Julie,Technical Skills,Chat
Mentee_234,Game Designer,Junior,['Level Design'],None,"['C#', 'JavaScript', 'Python']",Non-binary,Mobile Development,Masters,3,Freelance,Port Stephanie,Technical Skills,Email
Mentee_235,Game Designer,Entry,['Storyboarding'],None,"['HTML5', 'C++', 'C#']",Female,Retail,High School,1,Part-time,Alejandroport,Project Collaboration,Video Calls
Mentee_236,Data Analyst,Entry,['Reporting'],SQL,"['Power BI', 'Tableau', 'Excel']",Male,Manufacturing,Masters,0,Freelance,Bryanberg,Technical Skills,Video Calls
Mentee_237,Quality Assurance Engineer,Junior,"['Performance Testing', 'Test Automation', 'Test Planning']",None,"['Python', 'C#', 'Java']",Female,Automotive,High School,3,Full-time,Jamesport,Career Guidance,Video Calls
Mentee_238,Network Engineer,Junior,['VPN'],None,[],Male,Media,Bachelors,3,Freelance,West Elizabeth,Project Collaboration,Chat
Mentee_239,Network Engineer,Mid,"['Network Security', 'Network Configuration']",None,[],Prefer not to say,Gaming,Masters,7,Full-time,Ayalaland,Technical Skills,Video Calls
